ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
319	"SAMD9L"	"SAMD9L"	chr7	-	93145384	93146040	93145384	93145532	93145908	93146040	319	0,0,5	0,0,1	1,4,8	4,2,0	138	69	1	1.0	NA,NA,0.714	0.111,0.5,1.0	0.177
323	"ZNF714"	"ZNF714"	chr19	+	21116806	21125080	21116806	21118885	21124960	21125080	323	0,0,11	0,0,2	0,2,3	0,6,1	138	69	1	1.0	NA,NA,0.733	NA,0.143,0.6	0.361
326	"TNFAIP2"	"TNFAIP2"	chr14	+	103135218	103137439	103135218	103135351	103135808	103137439	326	30,2,11	4,0,4	15,10,21	3,0,4	138	69	0.70378656936	1.0	0.789,1.0,0.579	0.714,1.0,0.724	-0.023
327	"PFN1"	"PFN1"	chr17	-	4945651	4946820	4945651	4945997	4946627	4946820	327	26,0,242	982,11,3628	14,84,208	883,1924,3354	138	69	0.354654175677	1.0	0.013,0.0,0.032	0.008,0.021,0.03	-0.005
328	"JMJD8"	"JMJD8"	chr16	-	683321	683598	683321	683441	683529	683598	328	0,0,15	0,0,119	0,6,10	2,41,41	138	69	1	1.0	NA,NA,0.059	0.0,0.068,0.109	0.0
333	"CTNNB1"	"CTNNB1"	chr3	+	41239133	41240443	41239133	41239354	41239659	41240443	333	19,0,65	4,0,15	43,56,119	0,13,19	138	69	1	1.0	0.704,NA,0.684	1.0,0.683,0.758	-0.12
334	"CTNNB1"	"CTNNB1"	chr3	+	41239133	41240443	41239133	41239354	41239818	41240443	334	56,44,67	3,0,7	55,79,108	2,4,12	138	69	0.438162524219	1.0	0.903,1.0,0.827	0.932,0.908,0.818	0.024
335	"MIER1"	"MIER1"	chr1	+	66984571	66988619	66984571	66984592	66986402	66988619	335	17,0,108	0,0,6	24,65,93	0,5,6	138	69	1	1.0	1.0,NA,0.9	1.0,0.867,0.886	0.032
337	"PDE4D"	"PDE4D"	chr5	-	59038858	59039476	59038858	59038971	59039057	59039476	337	39,0,166	66,0,308	21,94,98	36,192,151	138	69	1	1.0	0.228,NA,0.212	0.226,0.197,0.245	-0.003
341	"RBL2"	"RBL2"	chr16	+	53490129	53491648	53490129	53490301	53490514	53491648	341	25,0,87	0,0,0	21,77,87	3,1,3	138	69	1	1.0	1.0,NA,1.0	0.778,0.975,0.935	0.104
342	"TCF3"	"TCF3"	chr19	-	1609291	1611849	1609291	1609599	1611703	1611849	342	7,0,4	0,0,0	3,1,11	0,0,3	138	69	1	1.0	1.0,NA,1.0	1.0,1.0,0.647	0.118
343	"TCF3"	"TCF3"	chr19	-	1609291	1611849	1609291	1611369	1611703	1611849	343	6,0,3	0,0,4	3,1,11	0,0,1	138	69	1	1.0	1.0,NA,0.273	1.0,1.0,0.846	-0.312
354	"AP1S2"	"AP1S2"	chrX	-	15830058	15833524	15830058	15831568	15833443	15833524	354	8,0,12	14,0,23	4,13,12	8,8,12	138	69	1	1.0	0.222,NA,0.207	0.2,0.448,0.333	-0.113
355	"AP1S2"	"AP1S2"	chrX	-	15830058	15833524	15830058	15833007	15833443	15833524	355	0,0,6	0,0,1	4,8,5	0,0,0	138	69	1	1.0	NA,NA,0.75	1.0,1.0,1.0	-0.25
358	"UNKL"	"UNKL"	chr16	-	1363204	1366395	1363204	1364255	1366017	1366395	358	0,0,12	8,9,1	1,10,13	0,0,0	138	69	3.08517655867e-11	1.467618488959319e-07	0.0,0.0,0.857	1.0,1.0,1.0	-0.714
363	"TSPAN17"	"TSPAN17"	chr5	+	176656699	176656956	176656699	176656816	176656894	176656956	363	0,0,0	0,0,3	0,2,1	0,0,7	138	69	1	1.0	NA,NA,0.0	NA,1.0,0.067	-0.533
364	"PRKAR2A"	"PRKAR2A"	chr3	-	48746585	48751718	48746585	48747940	48751584	48751718	364	13,0,27	0,0,2	9,17,18	0,4,0	138	69	1	1.0	1.0,NA,0.871	1.0,0.68,1.0	0.042
365	"APOL3"	"APOL3"	chr22	-	36149045	36149371	36149045	36149142	36149258	36149371	365	0,0,6	0,0,1	2,1,9	0,3,3	138	69	1	1.0	NA,NA,0.75	1.0,0.143,0.6	0.169
366	"ZMAT3"	"ZMAT3"	chr3	-	179071326	179071809	179071326	179071447	179071594	179071809	366	8,0,12	4,0,22	0,5,11	0,8,7	138	69	1	1.0	0.5,NA,0.214	NA,0.238,0.44	0.018
372	"SNX6"	"SNX6"	chr14	-	34629906	34630148	34629906	34629954	34630110	34630148	372	4,0,27	0,0,64	4,19,17	4,36,22	138	69	1	1.0	1.0,NA,0.174	0.333,0.209,0.279	0.313
374	"RPL27"	"RPL27"	chr17	+	42998418	42998831	42998418	42998471	42998748	42998831	374	3,12,32	16,0,100	0,32,31	26,135,116	138	69	0.0841964127854	1.0	0.086,1.0,0.138	0.0,0.106,0.118	0.333
377	"FNBP1L"	"FNBP1L"	chr1	+	93550946	93554661	93550946	93551105	93552408	93554661	377	43,0,410	0,0,2	83,234,253	0,1,4	138	69	1	1.0	1.0,NA,0.99	1.0,0.992,0.969	0.008
378	"SAMD8"	"SAMD8"	chr10	+	75176065	75182123	75176065	75176216	75176387	75182123	378	12,0,0	10,0,2	0,0,1	4,1,6	138	69	1	1.0	0.375,NA,0.0	0.0,0.0,0.077	0.162
379	"GSTK1"	"GSTK1"	chr7	+	143264991	143265296	143264991	143265092	143265260	143265296	379	8,0,33	116,0,200	3,34,50	87,134,214	138	69	1	1.0	0.033,NA,0.076	0.017,0.113,0.105	-0.024
380	"VCPKMT"	"VCPKMT"	chr14	-	50116079	50116572	50116079	50116179	50116286	50116572	380	0,0,2	0,0,0	0,0,0	0,1,0	138	69	1	1.0	NA,NA,1.0	NA,0.0,NA	1.0
382	"MCM7"	"MCM7"	chr7	-	100099022	100099403	100099022	100099203	100099278	100099403	382	0,16,4	19,0,71	8,2,3	12,42,23	138	69	0.577308251633	1.0	0.0,1.0,0.027	0.25,0.023,0.061	0.231
386	"GPS1"	"GPS1"	chr17	+	82051897	82052459	82051897	82051964	82052374	82052459	386	0,0,6	0,0,0	0,0,3	0,2,0	138	69	1	1.0	NA,NA,1.0	NA,0.0,1.0	0.5
387	"HPN"	"HPN"	chr19	+	35041721	35042522	35041721	35041872	35042452	35042522	387	0,0,3	0,0,1	0,1,1	0,0,1	138	69	1	1.0	NA,NA,0.6	NA,1.0,0.333	-0.067
388	"MAP3K7CL"	"MAP3K7CL"	chr21	+	29130643	29130923	29130643	29130667	29130794	29130923	388	0,0,17	2,0,10	8,2,12	0,6,8	138	69	1	1.0	0.0,NA,0.459	1.0,0.143,0.429	-0.294
389	"HSPH1"	"HSPH1"	chr13	-	31134972	31137524	31134972	31137117	31137367	31137524	389	16,0,13	0,0,0	5,17,23	0,2,0	138	69	1	1.0	1.0,NA,1.0	1.0,0.81,1.0	0.063
395	"CLN3"	"CLN3"	chr16	-	28491713	28492074	28491713	28491835	28492019	28492074	395	0,6,2	4,0,0	0,5,1	0,2,0	138	69	1	1.0	0.0,1.0,1.0	NA,0.556,1.0	-0.111
396	"LOC171391"	"LOC171391"	chr11	+	783529	784284	783529	783671	784023	784284	396	0,0,1	0,0,1	0,1,0	0,0,0	138	69	1	1.0	NA,NA,0.333	NA,1.0,NA	-0.667
407	"NCF4"	"NCF4"	chr22	+	36875652	36876094	36875652	36875783	36876028	36876094	407	0,0,0	0,0,3	0,1,2	0,2,2	138	69	1	1.0	NA,NA,0.0	NA,0.2,0.333	-0.267
410	"CARD19"	"CARD19"	chr9	+	93110567	93112289	93110567	93110721	93112217	93112289	410	14,0,264	93,0,136	22,294,194	83,206,153	138	69	1	1.0	0.07,NA,0.493	0.117,0.416,0.388	-0.026
413	"EDEM2"	"EDEM2"	chr20	-	35146824	35147336	35146824	35146935	35147151	35147336	413	0,0,1	1,0,2	0,1,4	0,5,8	138	69	1	1.0	0.0,NA,0.2	NA,0.091,0.2	-0.046
414	"ARHGEF9"	"ARHGEF9"	chrX	-	63754303	63755123	63754303	63754676	63754920	63755123	414	0,0,8	0,0,0	2,8,15	0,1,0	138	69	1	1.0	NA,NA,1.0	1.0,0.8,1.0	0.067
417	"MMP24OS"	"MMP24OS"	chr20	-	35276353	35277932	35276353	35277297	35277389	35277932	417	28,0,766	18,0,211	46,245,405	8,60,88	138	69	1	1.0	0.438,NA,0.645	0.742,0.671,0.697	-0.162
418	"ENDOV"	"ENDOV"	chr17	+	80415166	80415821	80415166	80415250	80415649	80415821	418	0,3,5	1,0,5	0,5,0	0,6,6	138	69	1	1.0	0.0,1.0,0.333	NA,0.294,0.0	0.297
419	"ENDOV"	"ENDOV"	chr17	+	80415166	80415821	80415166	80415518	80415649	80415821	419	6,3,2	0,0,0	0,4,1	0,1,0	138	69	1	1.0	1.0,1.0,1.0	NA,0.667,1.0	0.166
423	"BIRC3"	"BIRC3"	chr11	+	102321836	102325362	102321836	102321900	102324460	102325362	423	5,0,8	6,0,0	0,7,12	0,0,0	138	69	1	1.0	0.294,NA,1.0	NA,1.0,1.0	-0.353
424	"FXYD5"	"FXYD5"	chr19	+	35154734	35155611	35154734	35154809	35155550	35155611	424	60,0,1223	52,14,1328	116,504,417	103,404,534	138	69	0.166947540867	1.0	0.366,0.0,0.315	0.36,0.384,0.281	-0.115
425	"FXYD5"	"FXYD5"	chr19	+	35154734	35155611	35154734	35154869	35155550	35155611	425	60,0,1121	24,0,482	114,467,380	47,145,162	138	69	1	1.0	0.556,NA,0.538	0.548,0.617,0.54	-0.021
427	"C5orf24"	"C5orf24"	chr5	+	134854897	134859735	134854897	134855327	134857356	134859735	427	0,0,11	0,0,7	1,10,11	0,5,2	138	69	1	1.0	NA,NA,0.44	1.0,0.5,0.733	-0.304
429	"RAB24"	"RAB24"	chr5	-	177302127	177302496	177302127	177302178	177302396	177302496	429	0,0,1	2,0,15	0,0,6	6,3,15	138	69	1	1.0	0.0,NA,0.032	0.0,0.0,0.167	-0.04
430	"RAB24"	"RAB24"	chr5	-	177303171	177303744	177303171	177303320	177303406	177303744	430	10,0,22	0,0,0	8,21,28	6,1,4	138	69	1	1.0	1.0,NA,1.0	0.4,0.913,0.778	0.303
431	"ZNF525"	"ZNF525"	chr19	+	53380721	53386588	53380721	53384056	53384969	53386588	431	0,0,0	6,0,2	0,1,2	5,6,6	138	69	1	1.0	0.0,NA,0.0	0.0,0.077,0.143	-0.073
434	"KAT8"	"KAT8"	chr16	+	31130745	31131359	31130745	31130900	31131194	31131359	434	1,0,4	0,0,4	0,2,3	5,4,0	138	69	1	1.0	1.0,NA,0.333	0.0,0.2,1.0	0.267
435	"NDUFA10"	"NDUFA10"	chr2	-	240011616	240014860	240011616	240011696	240014738	240014860	435	9,0,7	41,4,82	1,7,9	14,64,49	138	69	0.763728620069	1.0	0.099,0.0,0.041	0.034,0.052,0.084	-0.01
441	"GLYCTK"	"GLYCTK"	chr3	+	52292259	52293192	52292259	52292569	52293045	52293192	441	11,0,26	5,0,9	0,2,13	0,1,1	138	69	1	1.0	0.524,NA,0.591	NA,0.5,0.867	-0.126
442	"GLYCTK"	"GLYCTK"	chr3	+	52292259	52295257	52292259	52293192	52293306	52295257	442	0,0,16	0,0,2	0,3,20	0,1,2	138	69	1	1.0	NA,NA,0.8	NA,0.6,0.833	0.084
445	"CCNT2"	"CCNT2"	chr2	+	134953229	134959341	134953229	134954379	134954480	134959341	445	5,0,0	5,0,1	0,2,6	0,1,2	138	69	1	1.0	0.333,NA,0.0	NA,0.5,0.6	-0.384
446	"VIPAS39"	"VIPAS39"	chr14	-	77457094	77457601	77457094	77457365	77457494	77457601	446	0,0,1	2,0,1	0,0,1	0,1,1	138	69	1	1.0	0.0,NA,0.333	NA,0.0,0.333	0.0
447	"CREBZF"	"CREBZF"	chr11	-	85657563	85662457	85657563	85660597	85662388	85662457	447	4,0,9	2,0,8	0,6,10	0,4,9	138	69	1	1.0	0.5,NA,0.36	NA,0.429,0.357	0.037
448	"CREBZF"	"CREBZF"	chr11	-	85657563	85665129	85657563	85662457	85663523	85665129	448	0,0,21	1,3,15	4,6,22	0,9,14	138	69	0.14028652567	1.0	0.0,0.0,0.412	1.0,0.25,0.44	-0.426
449	"CREBZF"	"CREBZF"	chr11	-	85663523	85665129	85663523	85663601	85663814	85665129	449	4,0,26	0,3,5	0,13,32	0,9,6	138	69	1	1.0	1.0,0.0,0.722	NA,0.419,0.727	0.001
452	"THTPA"	"THTPA"	chr14	+	23555981	23557034	23555981	23556343	23556742	23557034	452	0,0,1	0,0,8	0,5,7	0,0,3	138	69	1	1.0	NA,NA,0.059	NA,1.0,0.538	-0.71
454	"NDUFS2"	"NDUFS2"	chr1	+	161213863	161214394	161213863	161213921	161214155	161214394	454	0,0,1	3,0,6	0,2,1	3,2,12	138	69	1	1.0	0.0,NA,0.077	0.0,0.333,0.04	-0.086
455	"GAPDH"	"GAPDH"	chr12	+	6534516	6534861	6534516	6534569	6534809	6534861	455	42,0,755	429,55,4770	64,365,301	887,2771,3179	138	69	0.0286585281895	1.0	0.047,0.0,0.073	0.035,0.062,0.045	-0.007
456	"GAPDH"	"GAPDH"	chr12	+	6534516	6534861	6534516	6534661	6534809	6534861	456	42,0,660	2,0,17	64,305,276	0,9,6	138	69	1	1.0	0.913,NA,0.951	1.0,0.944,0.958	-0.035
457	"GPALPP1"	"GPALPP1"	chr13	+	45027784	45030305	45027784	45028003	45029238	45030305	457	0,0,2	0,0,0	0,0,0	0,1,1	138	69	1	1.0	NA,NA,1.0	NA,0.0,0.0	1.0
458	"MYEOV"	"MYEOV"	chr11	+	69295232	69297287	69295232	69295495	69295591	69297287	458	0,0,23	8,0,14	7,18,27	7,19,26	138	69	1	1.0	0.0,NA,0.451	0.333,0.321,0.342	-0.107
459	"CD164"	"CD164"	chr6	-	109366513	109369017	109366513	109368325	109368921	109369017	459	177,13,2007	0,0,1	747,1026,269	0,5,10	138	69	0.602445322017	1.0	1.0,1.0,0.999	1.0,0.99,0.931	0.026
461	"MRFAP1"	"MRFAP1"	chr4	+	6640090	6641258	6640090	6640708	6640827	6641258	461	111,4,530	2,0,40	80,457,401	8,29,21	138	69	0.730542517505	1.0	0.965,1.0,0.869	0.833,0.887,0.905	0.07
463	"HTRA2"	"HTRA2"	chr2	+	74529404	74530512	74529404	74529912	74530440	74530512	463	0,0,83	0,0,2	7,41,21	0,1,1	138	69	1	1.0	NA,NA,0.954	1.0,0.953,0.913	-0.001
464	"HTRA2"	"HTRA2"	chr2	+	74529404	74530512	74529404	74529912	74530444	74530512	464	0,0,79	0,0,2	7,37,21	0,1,1	138	69	1	1.0	NA,NA,0.952	1.0,0.949,0.913	-0.002
465	"HTRA2"	"HTRA2"	chr2	+	74529404	74530512	74529404	74529912	74530460	74530512	465	0,0,67	0,0,9	8,36,21	0,5,2	138	69	1	1.0	NA,NA,0.788	1.0,0.783,0.84	-0.086
466	"ATXN2L"	"ATXN2L"	chr16	+	28835932	28837237	28835932	28836122	28836727	28837237	466	3,8,31	0,0,3	4,23,20	0,5,3	138	69	0.0215313538333	1.0	1.0,1.0,0.838	1.0,0.697,0.769	0.124
467	"ATXN2L"	"ATXN2L"	chr16	+	28835932	28837237	28835932	28836176	28836727	28837237	467	0,13,25	0,0,0	4,25,27	0,2,0	138	69	1	1.0	NA,1.0,1.0	1.0,0.862,1.0	0.046
468	"ATXN2L"	"ATXN2L"	chr16	+	28835932	28837237	28835932	28836122	28836750	28837237	468	3,4,40	0,0,3	11,31,22	0,1,4	138	69	0.273527791283	1.0	1.0,1.0,0.87	1.0,0.939,0.733	0.066
469	"ATXN2L"	"ATXN2L"	chr16	+	28835932	28837237	28835932	28836176	28836750	28837237	469	0,9,34	0,0,9	11,33,29	0,4,3	138	69	1	1.0	NA,1.0,0.654	1.0,0.805,0.829	-0.051
471	"ABL2"	"ABL2"	chr1	-	179099330	179109441	179099330	179108898	179109207	179109441	471	0,0,0	0,0,1	0,0,5	0,0,0	138	69	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
472	"TMEM234"	"TMEM234"	chr1	-	32216199	32216947	32216199	32216517	32216888	32216947	472	0,0,53	0,0,4	0,27,37	0,1,2	138	69	1	1.0	NA,NA,0.869	NA,0.931,0.902	-0.048
474	"TRIM5"	"TRIM5"	chr11	-	5663194	5665682	5663194	5665395	5665655	5665682	474	0,0,3	6,0,17	0,4,6	6,9,13	138	69	1	1.0	0.0,NA,0.081	0.0,0.182,0.188	-0.083
475	"SLC25A1"	"SLC25A1"	chr22	-	19178132	19178505	19178132	19178240	19178386	19178505	475	0,0,3	0,0,0	0,3,4	0,0,2	138	69	1	1.0	NA,NA,1.0	NA,1.0,0.5	0.25
477	"ZBTB25"	"ZBTB25"	chr14	-	64486237	64488057	64486237	64487196	64487287	64488057	477	2,0,13	0,0,0	0,9,18	0,2,0	138	69	1	1.0	1.0,NA,1.0	NA,0.692,1.0	0.154
478	"ARRDC1"	"ARRDC1"	chr9	+	137614558	137615360	137614558	137615000	137615073	137615360	478	0,0,7	0,0,15	0,5,4	0,2,8	138	69	1	1.0	NA,NA,0.189	NA,0.556,0.2	-0.189
479	"FHIT"	"FHIT"	chr3	-	59747276	59752321	59747276	59749568	59752220	59752321	479	0,0,0	2,0,2	0,1,1	0,1,2	138	69	1	1.0	0.0,NA,0.0	NA,0.333,0.2	-0.267
480	"FHIT"	"FHIT"	chr3	-	59747276	59752321	59747276	59749579	59752220	59752321	480	0,0,0	0,0,4	0,1,1	0,3,0	138	69	1	1.0	NA,NA,0.0	NA,0.143,1.0	-0.572
481	"TMEM120A"	"TMEM120A"	chr7	-	75988082	75988341	75988082	75988148	75988251	75988341	481	0,0,3	0,0,3	6,3,1	0,0,0	138	69	1	1.0	NA,NA,0.333	1.0,1.0,1.0	-0.667
482	"NME9"	"NME9"	chr3	-	138329302	138329851	138329302	138329339	138329754	138329851	482	0,1,54	0,0,2	1,30,26	0,0,1	138	69	1	1.0	NA,1.0,0.931	1.0,1.0,0.929	-0.011
495	"TAMM41"	"TAMM41"	chr3	-	11807832	11809682	11807832	11807895	11809516	11809682	495	0,0,1	0,0,3	0,5,5	8,13,11	138	69	1	1.0	NA,NA,0.143	0.0,0.161,0.185	0.028
497	"CKAP2L"	"CKAP2L"	chr2	-	112755976	112757214	112755976	112756134	112756892	112757214	497	22,0,15	0,0,0	4,15,7	0,1,0	138	69	1	1.0	1.0,NA,1.0	1.0,0.882,1.0	0.039
508	"RABL2A"	"RABL2A"	chr2	+	113642030	113643391	113642030	113642108	113643189	113643391	508	0,1,65	0,0,13	0,33,14	0,2,2	138	69	1	1.0	NA,1.0,0.714	NA,0.892,0.778	0.022
509	"RABL2A"	"RABL2A"	chr2	+	113642030	113643391	113642030	113642145	113643189	113643391	509	0,1,59	0,0,8	0,33,7	0,1,2	138	69	1	1.0	NA,1.0,0.787	NA,0.943,0.636	0.104
512	"CNTROB"	"CNTROB"	chr17	+	7932205	7933349	7932205	7932800	7932927	7933349	512	22,0,79	0,0,0	0,26,50	0,0,2	138	69	1	1.0	1.0,NA,1.0	NA,1.0,0.926	0.037
513	"CNTROB"	"CNTROB"	chr17	+	7932205	7933349	7932205	7932800	7932955	7933349	513	22,0,69	0,0,0	14,30,64	0,0,1	138	69	1	1.0	1.0,NA,1.0	1.0,1.0,0.97	0.01
514	"SUGP2"	"SUGP2"	chr19	-	18990892	18993740	18990892	18991149	18993637	18993740	514	3,0,9	0,0,3	0,10,11	0,1,0	138	69	1	1.0	1.0,NA,0.6	NA,0.833,1.0	-0.116
515	"SUGP2"	"SUGP2"	chr19	-	18990892	18993740	18990892	18991742	18993637	18993740	515	3,0,8	0,0,3	9,6,17	0,0,0	138	69	1	1.0	1.0,NA,0.571	1.0,1.0,1.0	-0.215
518	"LETMD1"	"LETMD1"	chr12	+	51048326	51049185	51048326	51048371	51049033	51049185	518	0,0,20	0,0,3	10,9,9	0,2,0	138	69	1	1.0	NA,NA,0.769	1.0,0.692,1.0	-0.128
519	"LETMD1"	"LETMD1"	chr12	+	51048326	51049185	51048326	51048478	51049033	51049185	519	0,0,10	0,0,25	0,2,9	1,7,8	138	69	1	1.0	NA,NA,0.167	0.0,0.125,0.36	0.005
520	"LRMP"	"LRMP"	chr12	+	25052227	25052956	25052227	25052349	25052793	25052956	520	72,0,746	0,0,0	214,370,312	0,1,1	138	69	1	1.0	1.0,NA,1.0	1.0,0.995,0.994	0.004
538	"CCDC57"	"CCDC57"	chr17	-	82193755	82194139	82193755	82193830	82193981	82194139	538	0,0,2	0,0,0	0,0,2	0,3,0	138	69	1	1.0	NA,NA,1.0	NA,0.0,1.0	0.5
539	"PHF6"	"PHF6"	chrX	+	134425200	134428790	134425200	134425330	134425660	134428790	539	0,0,5	0,0,16	2,4,2	0,10,2	138	69	1	1.0	NA,NA,0.135	1.0,0.167,0.333	-0.365
540	"LMO2"	"LMO2"	chr11	-	33869345	33869878	33869345	33869586	33869824	33869878	540	56,0,128	40,0,33	26,109,103	18,32,37	138	69	1	1.0	0.412,NA,0.66	0.419,0.63,0.582	-0.008
541	"RPL36"	"RPL36"	chr19	+	5690294	5690600	5690294	5690327	5690505	5690600	541	2,10,19	50,12,118	17,12,11	79,114,166	138	69	0.197928107552	1.0	0.02,0.294,0.075	0.097,0.05,0.032	0.07
542	"ATP2A3"	"ATP2A3"	chr17	-	3923872	3925441	3923872	3924801	3925395	3925441	542	205,5,4971	0,0,56	169,1576,2582	1,61,30	138	69	0.000359725375592	0.10768862737265768	1.0,1.0,0.978	0.988,0.928,0.977	0.028
543	"CDK5RAP3"	"CDK5RAP3"	chr17	+	47974399	47975337	47974399	47974448	47975158	47975337	543	8,2,3	1,0,2	0,6,17	4,7,14	138	69	0.00523786544263	0.5190942898039773	0.8,1.0,0.429	0.0,0.3,0.378	0.517
544	"CDK5RAP3"	"CDK5RAP3"	chr17	+	47975513	47976013	47975513	47975653	47975868	47976013	544	6,0,2	20,0,7	0,4,17	14,6,7	138	69	1	1.0	0.13,NA,0.125	0.0,0.25,0.548	-0.139
548	"HSH2D"	"HSH2D"	chr19	+	16152551	16153204	16152551	16152641	16153042	16153204	548	0,0,0	0,0,2	0,1,6	0,3,3	138	69	1	1.0	NA,NA,0.0	NA,0.143,0.5	-0.322
551	"MRPL52"	"MRPL52"	chr14	+	22829886	22830110	22829886	22829940	22830049	22830110	551	4,0,0	0,0,0	1,0,2	0,0,1	138	69	1	1.0	1.0,NA,NA	1.0,NA,0.5	0.25
552	"MRPL52"	"MRPL52"	chr14	+	22829886	22830110	22829886	22829948	22830049	22830110	552	4,0,0	0,0,0	1,0,2	0,1,0	138	69	1	1.0	1.0,NA,NA	1.0,0.0,1.0	0.333
553	"MRPL52"	"MRPL52"	chr14	+	22829886	22830110	22829886	22829940	22830052	22830110	553	4,0,0	0,0,1	1,0,2	2,1,0	138	69	1	1.0	1.0,NA,0.0	0.2,0.0,1.0	0.1
555	"ZNF282"	"ZNF282"	chr7	+	149223811	149226238	149223811	149223990	149224247	149226238	555	7,0,10	2,0,1	2,8,6	0,0,2	138	69	1	1.0	0.636,NA,0.833	1.0,1.0,0.6	-0.132
560	"KMT5B"	"KMT5B"	chr11	-	68179469	68180200	68179469	68179616	68180131	68180200	560	0,0,1	0,0,0	0,3,6	0,1,2	138	69	1	1.0	NA,NA,1.0	NA,0.6,0.6	0.4
561	"KMT5B"	"KMT5B"	chr11	-	68179469	68180200	68179469	68179830	68180131	68180200	561	0,0,0	0,0,3	0,2,4	0,0,4	138	69	1	1.0	NA,NA,0.0	NA,1.0,0.333	-0.666
564	"PIGO"	"PIGO"	chr9	-	35091239	35092767	35091239	35091291	35092542	35092767	564	8,0,0	0,0,0	0,3,1	0,1,0	138	69	1	1.0	1.0,NA,NA	NA,0.6,1.0	0.2
567	"TSPOAP1-AS1"	"TSPOAP1-AS1"	chr17	+	58337201	58337679	58337201	58337310	58337447	58337679	567	25,0,290	0,0,0	38,122,157	0,0,6	138	69	1	1.0	1.0,NA,1.0	1.0,1.0,0.929	0.024
569	"UTY"	"UTY"	chrY	-	13355002	13355398	13355002	13355092	13355374	13355398	569	105,0,0	0,0,0	0,0,241	0,0,2	138	69	1	1.0	1.0,NA,NA	NA,NA,0.984	0.016
570	"STX4"	"STX4"	chr16	+	31034225	31034536	31034225	31034325	31034461	31034536	570	0,0,17	28,0,53	0,12,17	2,39,43	138	69	1	1.0	0.0,NA,0.138	0.0,0.133,0.165	-0.03
571	"PCID2"	"PCID2"	chr13	-	113177535	113178287	113177535	113177976	113178173	113178287	571	0,0,14	1,0,1	2,15,10	0,4,7	138	69	1	1.0	0.0,NA,0.875	1.0,0.652,0.417	-0.252
572	"PCID2"	"PCID2"	chr13	-	113177535	113178287	113177535	113178008	113178173	113178287	572	0,0,13	0,0,1	2,9,10	0,1,0	138	69	1	1.0	NA,NA,0.867	1.0,0.818,1.0	-0.072
579	"ZNF160"	"ZNF160"	chr19	-	53091412	53091720	53091412	53091529	53091636	53091720	579	0,0,0	0,0,2	0,1,3	0,5,8	138	69	1	1.0	NA,NA,0.0	NA,0.091,0.158	-0.124
580	"ZNF160"	"ZNF160"	chr19	-	53091412	53091720	53091412	53091553	53091636	53091720	580	0,0,0	0,0,1	0,1,1	4,0,3	138	69	1	1.0	NA,NA,0.0	0.0,1.0,0.143	-0.381
581	"TMEM41B"	"TMEM41B"	chr11	-	9280654	9283593	9280654	9281041	9283370	9283593	581	0,0,23	0,0,0	0,17,17	0,1,1	138	69	1	1.0	NA,NA,1.0	NA,0.895,0.895	0.105
583	"ROPN1L"	"ROPN1L"	chr5	+	10441878	10442298	10441878	10442003	10442126	10442298	583	12,0,50	0,0,2	0,24,22	0,2,2	138	69	1	1.0	1.0,NA,0.926	NA,0.857,0.846	0.112
587	"RHOBTB1"	"RHOBTB1"	chr10	-	60869439	60871651	60869439	60871325	60871443	60871651	587	125,0,1361	3,0,56	124,759,1446	2,27,80	138	69	1	1.0	0.954,NA,0.924	0.969,0.934,0.9	0.005
588	"EFHC1"	"EFHC1"	chr6	+	52452687	52454287	52452687	52452837	52454094	52454287	588	0,5,2	0,0,8	2,2,5	5,8,13	138	69	1	1.0	NA,1.0,0.111	0.167,0.111,0.161	0.409
589	"CTNS"	"CTNS"	chr17	+	3660235	3663103	3660235	3660350	3660616	3663103	589	28,0,206	0,0,1	12,102,141	14,2,2	138	69	1	1.0	1.0,NA,0.99	0.3,0.962,0.972	0.25
592	"DIS3L2"	"DIS3L2"	chr2	+	232335772	232337192	232335772	232335874	232336468	232337192	592	0,0,0	0,0,4	0,2,4	3,5,5	138	69	1	1.0	NA,NA,0.0	0.0,0.167,0.286	-0.151
593	"MBOAT2"	"MBOAT2"	chr2	-	8862270	8862722	8862270	8862322	8862589	8862722	593	0,0,6	14,0,18	0,3,3	14,12,18	138	69	1	1.0	0.0,NA,0.143	0.0,0.111,0.077	0.009
594	"MYADM"	"MYADM"	chr19	+	53869390	53869838	53869390	53869598	53869753	53869838	594	0,0,6	0,0,1	0,1,0	0,0,0	138	69	1	1.0	NA,NA,0.75	NA,1.0,NA	-0.25
595	"HMGN3"	"HMGN3"	chr6	-	79201244	79202155	79201244	79201726	79202055	79202155	595	4,0,14	0,0,5	1,7,15	0,0,0	138	69	1	1.0	1.0,NA,0.583	1.0,1.0,1.0	-0.209
598	"HMGN3"	"HMGN3"	chr6	-	79201244	79202389	79201244	79201726	79202275	79202389	598	5,0,27	9,0,63	10,15,20	15,18,23	138	69	1	1.0	0.217,NA,0.176	0.25,0.294,0.303	-0.086
